avail.datasets,simple.classes,simple.attributes,simple.numeric,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.nominal_rate,simple.symbols_min,simple.symbols_max,simple.symbols_mean,simple.symbols_sd,simple.symbols_sum,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,simple.class_prob_sd,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.kurtosis_prep,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.class_entropy,inftheo.normalized_class_entropy,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.joint_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.leaves,modelbased.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.level_max,modelbased.level_mean,modelbased.level_sd,modelbased.branch_min,modelbased.branch_max,modelbased.branch_mean,modelbased.branch_sd,modelbased.attribute_min,modelbased.attribute_max,modelbased.attribute_mean,modelbased.attribute_sd,landmarking.naive_bayes,landmarking.stump_min,landmarking.stump_max,landmarking.stump_mean,landmarking.stump_sd,landmarking.stump_min_gain,landmarking.stump_random,landmarking.nn_1,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,t2,edges,degree,density,maxComp,closeness,betweenness,clsCoef,hubs,avgPath,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_fun_evals,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_fun_evals,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_fun_evals,ela_level.costs_runtime,Class
307_vowel,11,12,10,2,990,0.012121,0.833333,0.166667,2,15,9.333333,6.658328,28,0.090909,0.090909,0.090909,0.0,0.384278,2.104718,2.584839,8.39465,0.479015,0.913364,0.393796,2.397895,1.0,1.87728,0.630592,2.681143,0.250975,9.554312,6.479944,20,21,1.666667,0.020202,0.047619,2,10,5.0,3.023716,3,9,6.238095,1.578124,0,6,1.666667,2.103388,0.714141,0.090909,0.176768,0.132155,0.030595,0.090909,0.123232,0.993939,2.039,1.049727,1.253,0.982,1.589,0.183727,0.091,0.5,0.287,0.305,0.006,0.299,0.974,82.5,21369,43.169697,0.04365,90,1e-06,26.728283,0.063015,0.748111,1.646941,0.328806951913144,0.488114024037334,0.0111639901105325,0.0164287176384989,1.47158117087541,0.433196542439353,0.51767630058456,5.36410848256764,0.705140390020167,0,0.0299999999988358,0.429137045178684,-1.27058625802017,21.0,0.0,0.0,0.0962,0.0907,0.0939666666666667,1.0606394707828,1.02376729336644,0.965235899255055,0.171233333333333,0.140166666666667,0.1654,1.22164090368609,1.03526803708182,0.847440548166062,0.3402,0.1821,0.116,1.86820428336079,2.93275862068965,1.5698275862069,0,202.670000000013,Tuning
30_page-blocks,5,10,10,0,5473,0.001827,1.0,0.0,5,5,5.0,0.0,5,0.005116,0.89768,0.2,0.390566,4.023052,4.023052,39.413637,39.413637,0.411485,0.720885,0.400764,0.440469,0.273679,0.821363,0.190834,0.440469,0.048657,9.052527,15.880654,9,10,0.9,0.001644,0.1,2,4,3.6,0.894427,3,6,4.8,1.229273,0,4,0.9,1.37032,0.900055,0.89768,0.931299,0.90645,0.011116,0.89768,0.89768,0.962543,0.509,5.1472,0.003,0.991,0.991,0.1014,0.0408,0.5,0.071,0.188,0.039,0.28,0.99,547.3,2410349,880.814544,0.160968,4913,0.0,4833.739631,0.329009,0.766805,3.185013,0.582127371378119,0.344926540779754,0.008816965515936,0.0140757696661519,1.59644150141123,0.734067848556409,0.648235069153554,8.94893918371025,0.913724173430572,0,0.0299999999988358,0.882073768241259,-0.908092324748495,33.0,0.0,0.0,0.0491,0.0251,0.0224666666666667,1.95617529880478,2.18545994065282,1.11721068249258,0.0491,0.0251,0.0229333333333333,1.95617529880478,2.14098837209302,1.09447674418605,0.151266666666667,0.117466666666667,0.0498666666666667,1.28774120317821,3.03342245989305,2.35561497326203,0,204.73000000001,Tuning
310_mammography,2,6,6,0,11183,0.000537,1.0,0.0,2,2,2.0,0.0,2,0.02325,0.97675,0.5,0.674227,3.296356,3.296356,35.511294,35.511294,0.254207,0.51317,1.0,0.11043,0.159316,1.008009,0.216151,0.11043,0.016191,6.820585,61.258699,11,12,1.833333,0.000984,0.083333,2,6,3.142857,1.573592,3,8,5.25,1.658312,0,4,1.833333,1.32916,0.954932,0.97675,0.978986,0.977123,0.000913,0.97675,0.97675,0.984262,0.955,1.566,0.005,0.027,0.051,0.111,0.023,0.5,0.026,0.228,0.016,0.22,0.942,1863.833,12816761,2292.186533,0.204989,10923,0.0,6954.462577,0.265934,0.7121,2.303561,0.460299103712481,0.567030176862229,0.0037861166347375,0.006656898206246,1.75823907408693,0.571536964825722,0.576174453529741,10.9884569805375,0.832337787398179,0,0.0499999999992724,1.05827170972545,-0.518998531108649,30.0,0.0,0.0,0.0523333333333333,0.0554666666666667,0.0508333333333333,0.943509615384615,1.02950819672131,1.09114754098361,0.0523333333333333,0.0554666666666667,0.0509666666666667,0.943509615384615,1.026814911707,1.08829300196207,0.0523333333333333,0.0554666666666667,0.0514,0.943509615384615,1.01815823605707,1.07911802853437,0,702.050000000003,Tuning
311_oil_spill,2,48,48,0,937,0.051227,1.0,0.0,2,2,2.0,0.0,2,0.043757,0.956243,0.5,0.645226,2.655341,2.655341,29.67961,29.67961,0.282854,0.652479,1.0,0.179705,0.259259,1.080843,0.314749,0.179705,0.006972,25.776275,154.032862,5,6,0.104167,0.005336,0.166667,2,4,3.333333,1.154701,3,4,3.666667,0.516398,0,2,0.104167,0.371288,0.568837,0.956243,0.96158,0.956355,0.00077,0.956243,0.956243,0.959445,1.373,6.847,0.0,0.255,1.0,0.109,0.044,0.5,0.068,0.451,0.041,0.225,0.998,19.521,74268,158.522946,0.169362,896,2.3e-05,1202.422625,0.288298,0.779804,3.808926,0.359778384123859,0.530671564524242,0.0034457812879419,0.0037306609358771,1.08267490711964,0.564775475548351,0.381894474948969,2.96604418587805,0.706510105306989,0,0.0299999999988358,,,,,,0.0029333333333333,0.0029333333333333,0.0029333333333333,1.0,1.0,1.0,0.0029333333333333,0.0029333333333333,0.0029333333333333,1.0,1.0,1.0,0.0029333333333333,0.0029333333333333,0.0029333333333333,1.0,1.0,1.0,0,810.770000000004,Tuning
316_yeast_ml8,2,116,103,13,2417,0.047993,0.887931,0.112069,2,2,2.0,0.0,28,0.014067,0.985933,0.5,0.687213,0.589857,0.747086,4.016826,4.463891,0.131234,0.318181,1.0,0.073948,0.106685,1.672593,0.499907,0.132718,0.002458,30.082899,679.427032,6,7,0.051724,0.002482,0.142857,2,4,3.0,1.154701,2,5,4.285714,1.112697,0,1,0.051724,0.22243,0.944973,0.985933,0.985933,0.985933,0.0,0.985933,0.985933,0.974762,1.878,8.102,0.0,0.643,1.0,0.069,0.014,0.5,0.036,0.583,0.025,0.03,0.995,20.836,540588,447.321473,0.18515,2383,1.1e-05,1031.141911,0.57565,0.530344,1.878082,0.165261686704211,0.502552029034712,0.000371205247756,0.0004006433450741,1.07930409792447,0.306941037131107,0.238332618233683,1.27797418815494,0.558493077994582,0,0.0499999999992724,,,,,,0.0235333333333333,0.0235333333333333,0.0235333333333333,1.0,1.0,1.0,0.0235333333333333,0.0235333333333333,0.0235333333333333,1.0,1.0,1.0,0.0235333333333333,0.0235333333333333,0.0235333333333333,1.0,1.0,1.0,0,781.25,Tuning
31_credit-g,2,20,7,13,1000,0.02,0.35,0.65,2,10,4.0,2.038099,56,0.3,0.7,0.5,0.282843,1.13237,2.646456,3.819414,15.109157,0.158644,0.530518,1.0,0.610864,0.881291,1.078412,0.591541,1.24779,0.011869,51.466276,89.857906,11,12,0.55,0.011,0.083333,2,4,2.75,1.035098,2,9,5.916667,2.108784,0,3,0.55,0.887041,0.772,0.7,0.717,0.70085,0.003801,0.7,0.7,0.7,0.107,1.929,0.662,0.014,0.024,0.688,0.295,0.495,0.453,0.885,0.302,0.238,1.0,50.0,52007,104.014,0.104118,700,3e-06,928.751,0.240844,0.779652,4.132712,0.400775816055493,0.525656035347853,0.0027491104846587,0.0030930869816072,1.12512283477439,0.617610805922852,0.41757362300975,2.27399122821119,0.733108123930363,0,0.0499999999992724,,,,,,0.0154666666666667,0.0154666666666667,0.0154666666666667,1.0,1.0,1.0,0.0154666666666667,0.0154666666666667,0.0154666666666667,1.0,1.0,1.0,0.0154666666666667,0.0154666666666667,0.0154666666666667,1.0,1.0,1.0,0,426.199999999997,Tuning
329_hayes-roth,3,4,4,0,160,0.025,1.0,0.0,3,3,3.0,0.0,3,0.19375,0.40625,0.333333,0.120923,0.32705,0.32705,1.78722,1.78722,0.133631,0.727786,0.996062,1.050441,0.956152,1.204292,0.469519,1.050441,0.144124,7.288468,7.355959,10,11,2.5,0.0625,0.090909,2,4,2.857143,1.069045,2,8,6.090909,2.165851,0,4,2.5,1.914854,0.80625,0.40625,0.4875,0.467187,0.040625,0.40625,0.4875,0.76875,0.228,0.087333,1.593,0.081,1.0,0.667667,0.333333,0.5,0.531,0.491,0.331,0.252,1.0,40.0,1122,14.025,0.088208,65,6.2e-05,33.5375,0.283247,0.574819,2.315865,0.345884898697816,0.445458239378866,0.0042134347987046,0.0068952148769091,1.63648310851494,0.402617209997009,0.491231547912581,4.48939569914085,0.629955049572377,0,0.0399999999990541,0.890417311610319,0.287992029682228,29.0,0.0,0.0100000000020373,0.0504333333333333,0.0504333333333333,0.0504333333333333,1.0,1.0,1.0,0.1411,0.128966666666667,0.136333333333333,1.09408115792194,1.03496332518337,0.945965770171149,0.217933333333333,0.205,0.219333333333333,1.06308943089431,0.993617021276596,0.934650455927052,0,751.550000000003,Tuning
32_pendigits,10,16,16,0,10992,0.001456,1.0,0.0,10,10,10.0,0.0,10,0.095979,0.104076,0.1,0.00422,1.039332,1.039332,7.860413,7.860413,0.36772,0.932867,0.194537,2.301784,0.999652,2.690219,0.578049,2.301784,0.497297,4.628589,4.409683,15,16,0.9375,0.001365,0.0625,2,8,4.285714,2.13809,4,8,5.5625,1.459166,0,2,0.9375,0.680074,0.857624,0.160025,0.204785,0.194323,0.011259,0.160025,0.181769,0.993723,2.597,0.001,2.061,0.87,0.87,0.2006,0.1,0.5,0.016,0.324,0.006,0.105,0.995,687.0,4347461,791.022744,0.07197,1144,0.0,138.737536,0.094051,0.921616,1.113265,0.562726490993678,0.466108829605876,0.020222270447272,0.0269932758636335,1.33482913968619,0.670803793767699,0.64292074229724,1.65259270346798,0.853796535754914,0,0.0300000000006548,0.401845009650806,-1.70285093027014,12.0,0.0,0.0,0.0971333333333333,0.100966666666667,0.101266666666667,0.962033674480026,0.959183673469388,0.997037524687294,0.130433333333333,0.1135,0.1407,1.14919236417034,0.927031509121061,0.806680881307747,0.168466666666667,0.129633333333333,0.0843333333333333,1.2995628696323,1.99762845849802,1.53715415019763,0,771.259999999995,Tuning
333_monks-problems-1,2,6,0,6,556,0.010791,0.0,1.0,2,4,2.714286,0.755929,19,0.5,0.5,0.5,0.0,0.0,0.649782,3.0,1.630902,0.066878,0.575092,1.0,0.693147,1.0,1.011248,0.999835,1.668457,0.035939,19.28693,27.138145,9,10,1.5,0.016187,0.1,2,4,2.571429,0.9759,2,8,5.7,2.213594,0,3,1.5,1.224745,0.746403,0.5,0.746403,0.552158,0.09572,0.5,0.508993,1.0,0.068,0.694,0.667,0.246,0.246,0.668,0.335,0.29,0.36,0.536,0.165,0.398,1.0,92.667,17354,62.42446,0.112477,278,6e-06,133.613309,0.178596,0.559043,1.988676,0.341207025284037,0.685093479535178,0.0066340187949692,0.0097012316231343,1.46234611672958,0.408855852442401,0.516648520377135,10.1346110834314,0.631810334628094,0,0.0300000000006548,0.665261698856396,-0.898680160077336,16.0,0.0,0.0,,,,,,,,,,,,,0.296333333333333,0.253133333333333,0.1817,1.17066104819594,1.63089341405247,1.39313887360117,0,256.169999999998,Defaults
334_monks-problems-2,2,6,0,6,601,0.009983,0.0,1.0,2,4,2.714286,0.755929,19,0.342762,0.657238,0.5,0.222368,0.0,0.720046,3.0,1.671505,0.146636,0.173318,1.0,0.642851,0.927437,1.011254,0.999875,1.651587,0.002518,255.348447,400.682867,27,28,4.5,0.044925,0.035714,2,16,9.0,5.477226,4,7,6.25,1.040833,1,8,4.5,2.428992,0.637271,0.657238,0.657238,0.657238,0.0,0.657238,0.657238,0.718802,0.029,0.023,1.0,0.0,0.0,0.686,0.343,0.5,0.369,0.401,0.188,0.482,1.0,100.167,18396,61.21797,0.10203,395,7e-06,164.086522,0.251649,0.502673,1.997276,0.118636774739391,0.524918487596861,0.002268418186013,0.0035195333064639,1.55153636492832,0.175415793517804,0.153734561537539,1.99013994110422,0.307998394142152,0,0.0499999999992724,,,,,,0.0430333333333333,0.0430333333333333,0.0430333333333333,1.0,1.0,1.0,0.0430333333333333,0.0430333333333333,0.0430333333333333,1.0,1.0,1.0,0.0430333333333333,0.0430333333333333,0.0430333333333333,1.0,1.0,1.0,0,764.029999999999,Tuning
335_monks-problems-3,2,6,0,6,554,0.01083,0.0,1.0,2,4,2.714286,0.755929,19,0.480144,0.519856,0.5,0.02808,0.0,0.774157,3.0,1.98474,0.09447,0.860048,1.0,0.692358,0.998862,1.011274,0.999871,1.630253,0.073379,9.435363,12.781491,4,5,0.666667,0.00722,0.2,2,4,2.666667,1.154701,3,4,3.4,0.547723,0,2,0.666667,0.816497,0.963899,0.519856,0.799639,0.608905,0.135577,0.519856,0.767148,0.98556,0.031,1.896,1.0,0.0,0.0,0.641,0.2,0.158,0.285,0.581,0.141,0.237,1.0,92.333,19853,71.67148,0.129605,288,7e-06,120.512635,0.279444,0.555076,1.77756,0.449053909920023,0.612031164052293,0.0104331406774011,0.0113867038135074,1.09139751543576,0.635593851626922,0.451469935054503,3.0857436182721,0.75105888238157,0,0.0499999999992724,1.1976185798945,-0.530330874409055,21.0,0.0,0.0100000000020373,0.0860333333333333,0.0938666666666667,0.0842666666666667,0.916548295454546,1.02096518987342,1.11392405063291,0.111433333333333,0.0836666666666667,0.0745333333333333,1.33187250996016,1.49508050089445,1.12254025044723,0.0982333333333333,0.0435,0.0203333333333333,2.25823754789272,4.83114754098361,2.13934426229508,0,837.940000000002,Defaults
336_SPECT,2,22,0,22,267,0.082397,0.0,1.0,2,2,2.0,0.0,46,0.205993,0.794007,0.5,0.415789,0.0,1.563584,3.0,4.753855,0.180748,0.530374,1.0,0.508598,0.733752,0.598646,0.863663,1.077366,0.029877,17.022795,19.036673,6,7,0.272727,0.022472,0.142857,2,2,2.0,0.0,2,7,4.857143,1.9518,0,1,0.272727,0.455842,0.808989,0.794007,0.794007,0.794007,0.0,0.794007,0.794007,0.801498,0.017,2.114,0.0,0.142,0.21,0.583,0.206,0.5,0.337,0.785,0.27,0.493,1.0,12.136,5304,39.730337,0.149362,212,5.6e-05,81.850187,0.372528,0.504313,1.941831,0.17859235735866,0.503957665665964,0.0006181481519017,0.0012215080147195,1.97607646477874,0.350077378311893,0.198554846413329,3.7651610934695,0.45808796164547,0,0.0299999999988358,3.11775870694444,10.8928649170345,69.0,0.0,0.0200000000040745,0.0949666666666667,0.0928666666666667,0.0956666666666667,1.02261306532663,0.992682926829268,0.970731707317073,0.142933333333333,0.1202,0.116166666666667,1.18912922906267,1.23041606886657,1.03472022955524,0.119433333333333,0.0664666666666667,0.0322,1.79689067201605,3.70910973084886,2.06418219461698,0,490.889999999999,Tuning
338_grub-damage,4,8,2,6,155,0.051613,0.25,0.75,3,21,7.142857,6.309479,50,0.122581,0.316129,0.25,0.087573,0.428448,2.662366,2.35627,11.221884,0.549889,0.730165,0.495679,1.333635,0.962014,1.614486,0.823698,2.455246,0.157813,8.45074,9.230387,8,9,1.0,0.051613,0.111111,2,6,4.0,1.632993,3,5,4.333333,0.707107,0,3,1.0,1.069045,0.658065,0.329032,0.464516,0.408871,0.047776,0.380645,0.367742,0.335484,1.106,0.99525,1.752,0.219,0.819,0.50525,0.25025,0.5,0.787,1.169,0.632,0.503,1.0,19.375,796,10.270968,0.066695,49,5.7e-05,29.496774,0.177469,0.664091,2.136905,0.36470140726924,0.272242461578769,0.0021840002128967,0.0026366482504964,1.20725640726898,0.533657815445115,0.374290686033048,14.2790312829935,0.625564298016679,0,0.0400000000008731,,,,,,0.0710333333333333,0.0710333333333333,0.0669,1.0,1.06178375685102,1.06178375685102,0.0710333333333333,0.0710333333333333,0.0684,1.0,1.03849902534113,1.03849902534113,0.0710333333333333,0.0710333333333333,0.0682666666666667,1.0,1.04052734375,1.04052734375,0,260.139999999999,Tuning
35_dermatology,6,34,1,33,366,0.092896,0.029412,0.970588,2,6,3.970588,0.521379,135,0.054645,0.306011,0.166667,0.083125,0.500278,2.75028,3.008872,15.794782,0.268973,0.998407,0.219052,1.686148,0.941057,0.857814,0.609291,2.189881,0.30719,5.488933,1.792449,6,7,0.176471,0.016393,0.142857,2,2,2.0,0.0,2,7,4.857143,1.9518,0,1,0.176471,0.386953,0.991803,0.306011,0.502732,0.408952,0.070095,0.306011,0.448087,0.953552,0.501,127.647833,0.0,0.861,0.861,0.340333,0.037833,0.124667,0.104,0.747,0.057,0.008,1.0,10.765,3910,21.36612,0.058537,112,9e-06,61.180328,0.124525,0.78089,2.785232,0.453716283601277,0.305904198293887,0.012826742815724,0.0180907714631143,1.41039480739703,0.655650878175869,0.495270143273121,8.26077393276173,0.773964983595182,0,0.0300000000006548,1.6893792467554,0.997587672917239,161.0,0.0,0.0100000000020373,,,,,,,,,,,,,,,,,,,0,0.729999999995925,Tuning
36_segment,7,18,18,0,2310,0.007792,1.0,0.0,7,7,7.0,0.0,7,0.142857,0.142857,0.142857,0.0,2.075717,2.075717,16.444051,16.444051,0.363027,0.981184,0.261,1.94591,1.0,1.565814,0.404478,1.94591,0.551521,3.528263,1.839085,8,9,0.444444,0.003463,0.111111,2,4,2.285714,0.755929,2,8,5.666667,2.236068,0,3,0.444444,0.855585,0.799567,0.157576,0.285714,0.258754,0.039986,0.157576,0.237662,0.974026,15.614,13.195857,0.000165,0.994,0.994,0.323286,0.142857,0.499571,0.077,0.181,0.026,0.072,0.981,128.333,214425,185.649351,0.080402,330,0.0,88.548485,0.132684,0.845063,1.3811,0.633419766876237,0.51939960525679,0.0153425540058655,0.0244852966967976,1.59590747977402,0.69538026592069,0.743451735424532,4.74486122250061,0.903240789722097,0,0.0299999999988358,0.234078639582318,-1.5539277955452,15.0,0.0,0.0100000000020373,0.0990333333333333,0.1255,0.1122,0.789110225763612,0.882650029708853,1.11853832442068,0.0761,0.0656666666666667,0.0641,1.15888324873096,1.18720748829953,1.02444097763911,0.1811,0.151633333333333,0.0652666666666667,1.19432842382941,2.77477017364658,2.32328907048008,0,263.310000000012,Tuning
377_synthetic_control,6,60,60,0,600,0.1,1.0,0.0,6,6,6.0,0.0,6,0.166667,0.166667,0.166667,0.0,0.175323,0.175323,2.193135,2.193135,0.218184,0.972352,0.334702,1.791759,1.0,1.884407,0.592944,1.791759,0.587036,3.052216,2.210038,7,8,0.116667,0.011667,0.125,2,4,2.8,1.095445,2,6,4.625,1.30247,0,2,0.116667,0.372425,0.951667,0.166667,0.333333,0.301028,0.038006,0.166667,0.326667,0.968333,5.755,1.502667,0.0,0.975,0.975,0.354833,0.167,0.5,0.078,0.726,0.032,0.015,1.0,10.0,19188,63.96,0.106778,100,3e-06,24.015,0.158423,0.86556,1.050707,0.602363960431394,0.600282229320199,0.0027259260510225,0.0318190851994972,11.6727616978314,0.612290402286651,0.637213401297837,28.2640926172508,0.674915276318723,0,0.0299999999988358,-0.220196349020389,-1.78873428204555,11.0,0.0,0.0199999999967986,,,,,,,,,,,,,0.191666666666667,0.1949,0.2002,0.983410295878228,0.957375957375957,0.973526473526473,0,170.339999999997,Defaults
37_diabetes,2,8,8,0,768,0.010417,1.0,0.0,2,2,2.0,0.0,2,0.348958,0.651042,0.5,0.213605,1.062997,1.062997,5.859499,5.859499,0.159899,0.550684,1.0,0.646799,0.933134,1.489415,0.446976,0.646799,0.045772,14.13087,31.539808,15,16,1.875,0.019531,0.0625,2,6,3.75,1.669046,3,9,5.875,1.821172,0,4,1.875,1.246423,0.761719,0.651042,0.735677,0.665039,0.030103,0.651042,0.651042,0.705729,0.576,1.426,0.252,0.007,0.022,0.689,0.35,0.5,0.438,0.84,0.294,0.293,0.999,96.0,35035,91.236979,0.118953,500,4e-06,331.927083,0.242249,0.692239,2.502236,0.463050318551078,0.550350404368079,0.0047085934417936,0.0047143447589574,1.00122145121148,0.649149553432806,0.468856968436388,3.26557130304805,0.776181775179829,0,0.0499999999992724,1.20480827164612,-0.392197759358407,30.0,0.0,0.0100000000020373,0.0155333333333333,0.0155333333333333,0.0155333333333333,1.0,1.0,1.0,0.0155333333333333,0.0155333333333333,0.0155333333333333,1.0,1.0,1.0,0.0155333333333333,0.0155333333333333,0.0155333333333333,1.0,1.0,1.0,0,269.950000000012,Defaults
38_sick,2,27,6,21,3772,0.007158,0.222222,0.777778,2,5,2.136364,0.639602,47,0.061241,0.938759,0.5,0.620499,2.952836,5.233405,38.268637,49.647502,0.078661,0.474999,1.0,0.230368,0.332351,0.455806,0.307482,0.418124,0.008855,26.014577,50.472465,8,9,0.296296,0.002121,0.111111,2,6,3.2,1.788854,2,6,4.777778,1.20185,0,2,0.296296,0.608581,0.928685,0.938759,0.965536,0.939751,0.005153,0.938759,0.938759,0.963415,2.018,4.17,0.0,0.138,0.3,0.143,0.061,0.5,0.066,0.177,0.037,0.124,0.974,139.704,1270687,673.747084,0.178665,3541,1e-06,1888.55965,0.539885,0.619157,2.131995,0.463787331007987,0.57047599074604,0.0056346988687195,0.0077999223358447,1.38426604820805,0.647882666074846,0.505154817489001,1.58914528730386,0.817346305436456,0,0.0400000000008731,1.35463979809268,0.0677960608351609,51.0,0.0,0.0199999999967986,0.0037333333333333,0.0037333333333333,0.0037333333333333,1.0,1.0,1.0,0.0037333333333333,0.0037333333333333,0.0037333333333333,1.0,1.0,1.0,0.0037333333333333,0.0037333333333333,0.0037333333333333,1.0,1.0,1.0,0,547.029999999999,Tuning
3_kr-vs-kp,2,36,0,36,3196,0.011264,0.0,1.0,2,3,2.027027,0.164399,75,0.477785,0.522215,0.5,0.031417,0.0,3.648712,3.0,50.145049,0.098612,0.799823,1.0,0.69216,0.998576,0.40906,0.580578,1.087945,0.013275,52.140402,29.814463,8,9,0.222222,0.002503,0.111111,2,2,2.0,0.0,2,9,5.888889,2.571208,0,1,0.222222,0.421637,0.88204,0.522215,0.683354,0.550488,0.043965,0.522215,0.522215,0.90363,0.002,6.842,0.0,0.183,0.433,0.766,0.062,0.082,0.273,0.714,0.156,0.262,1.0,88.778,0,0.0,0.0,1,0.0,0.0,1.0,0.745433,0.0,0.52331577706858,0.625698144734224,0.0100156747904393,0.0134692977889125,1.34482179890365,0.694177229058832,0.53207171067507,2.69696572847436,0.807438985638807,0,0.0300000000006548,1.04041841093891,-0.840960808592767,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0.720000000001164,Tuning
40474_thyroid-allbp,5,26,6,20,2800,0.009286,0.230769,0.769231,2,5,2.142857,0.654654,45,0.011071,0.582857,0.2,0.237891,2.348961,5.473472,25.939293,62.48123,0.094178,0.61556,0.404247,1.058895,0.657929,0.424523,0.296134,1.201011,0.027401,38.644951,14.493184,4,5,0.153846,0.001429,0.2,2,4,2.666667,1.154701,3,4,3.4,0.547723,0,1,0.153846,0.367946,0.578214,0.582857,0.642143,0.586511,0.013331,0.582857,0.582857,0.608571,0.164,4.4078,0.0,0.322,1.282,0.3388,0.1378,0.4066,0.532,0.482,0.398,0.553,0.997,105.808,352087,251.490714,0.08985,1632,0.0,688.311786,0.282605,0.637578,2.163629,0.549968882902124,0.263104950636202,0.0055240091891462,0.0055435543238165,1.00353821545205,0.740274237611423,0.566187223898372,2.21991281314458,0.873709618105575,0,0.0399999999990541,0.981267075341346,-0.78632298191524,38.0,0.0,0.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0,575.349999999991,Tuning
40475_thyroid-allhyper,5,26,6,20,2800,0.009286,0.230769,0.769231,2,5,2.142857,0.654654,45,0.011071,0.582857,0.2,0.237891,2.348961,5.473472,25.939293,62.48123,0.094178,0.61556,0.404247,1.058895,0.657929,0.424523,0.296134,1.201011,0.027401,38.644951,14.493184,4,5,0.153846,0.001429,0.2,2,4,2.666667,1.154701,3,4,3.4,0.547723,0,1,0.153846,0.367946,0.578214,0.582857,0.642143,0.586511,0.013331,0.582857,0.582857,0.608571,0.164,4.4078,0.0,0.322,1.282,0.3388,0.1378,0.4066,0.532,0.482,0.398,0.553,0.997,105.808,352087,251.490714,0.08985,1632,0.0,688.311786,0.282605,0.637578,2.163629,0.549968882902124,0.263104950636202,0.0055240091891462,0.0055435543238165,1.00353821545205,0.740274237611423,0.566187223898372,2.21991281314458,0.873709618105575,0,0.0599999999994907,0.981267075341346,-0.78632298191524,38.0,0.0,0.0100000000020373,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0,524.419999999998,Tuning
40496_LED-display-domain-7digit,10,7,7,0,500,0.014,1.0,0.0,10,10,10.0,0.0,10,0.074,0.114,0.1,0.011926,2.927699,2.927699,10.535559,10.535559,0.117919,0.886641,0.238067,2.295917,0.997104,0.608992,0.197018,2.295917,0.292546,7.848062,1.081698,9,10,1.285714,0.018,0.1,2,8,4.5,2.516611,4,5,4.4,0.516398,1,2,1.285714,0.48795,0.748,0.198,0.21,0.204286,0.004821,0.198,0.21,0.692,0.632,1.5326,45.0,0.0,0.0,0.2027,0.1001,0.5,0.849,3.005,0.836,0.572,1.0,20.857,9319,37.276,0.074701,57,4e-06,7.39,0.094792,0.864375,1.412281,0.332438192969946,0.125205434874347,0.0026141105253436,0.0041647204772335,1.59316923934807,0.547941721927012,0.333787588302447,1.45831888300792,0.654061395989167,0,0.0500000000010914,1.88119739391159,2.46416881762046,116.0,0.0,0.0199999999967986,0.102533333333333,0.118566666666667,0.0989,0.864773685690188,1.03673744523087,1.19885406134142,0.1042,0.0660333333333333,0.0489,1.57799091367996,2.13087934560327,1.35037491479209,0.0954,0.0376666666666667,0.0142,2.53274336283186,6.71830985915493,2.65258215962441,0,485.089999999997,Tuning
